-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2013 through 12/31/2022 
Location: Latitude  4.8872   Longitude -73.3684 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1547.25 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS        MERRA-2 Surface Pressure (kPa) 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,PS,WS10M,WD10M,WS50M
2020,8,29,19,84.71,1.26,149.95,2.58
2020,8,29,20,84.78,1.32,149.79,2.78
2020,8,29,21,84.86,1.62,151.21,3.42
2020,8,29,22,84.93,1.73,159.11,3.85
2020,8,29,23,84.97,1.7,170.49,3.67
2020,8,30,0,84.94,1.37,186.56,2.79
2020,8,30,1,84.87,0.87,218.42,1.71
2020,8,30,2,84.79,0.9,273.48,1.71
2020,8,30,3,84.75,1.11,295.48,2.03
2020,8,30,4,84.73,0.89,305.36,1.71
2020,8,30,5,84.75,0.67,325.94,1.36
2020,8,30,6,84.8,0.69,323.26,1.02
2020,8,30,7,84.86,0.17,333.43,0.58
2020,8,30,8,84.9,0.57,104.23,0.58
2020,8,30,9,84.91,1.6,121.59,1.56
2020,8,30,10,84.9,2.31,125.09,2.34
2020,8,30,11,84.86,2.79,126.81,2.87
2020,8,30,12,84.8,2.99,127.47,3.15
2020,8,30,13,84.72,2.94,128.3,3.18
2020,8,30,14,84.66,2.79,131.71,3.14
2020,8,30,15,84.64,2.57,134.02,3.03
2020,8,30,16,84.64,2.28,133.89,2.86
2020,8,30,17,84.67,1.87,129.41,2.77
2020,8,30,18,84.73,1.42,121.23,2.99
2020,8,30,19,84.79,1.29,112.06,3.12
2020,8,30,20,84.84,1.18,104.59,3.03
2020,8,30,21,84.9,1.13,101.15,2.83
2020,8,30,22,84.92,1.2,97.87,2.73
2020,8,30,23,84.89,1.23,95.46,2.49
2020,8,31,0,84.85,1.01,94.43,2.08
2020,8,31,1,84.82,0.83,99.73,1.69
2020,8,31,2,84.8,0.71,114.03,1.04
2020,8,31,3,84.83,0.56,124.8,0.38
2020,8,31,4,84.87,0.21,155.38,0.4
2020,8,31,5,84.91,0.3,315.0,0.97
2020,8,31,6,84.97,0.78,339.58,1.37
2020,8,31,7,85.03,0.71,18.63,0.97
2020,8,31,8,85.09,1.03,103.09,1.11
2020,8,31,9,85.1,1.97,130.97,1.95
2020,8,31,10,85.09,2.45,139.4,2.38
2020,8,31,11,85.05,2.9,142.11,2.9
2020,8,31,12,84.97,3.24,143.32,3.35
2020,8,31,13,84.88,3.35,144.01,3.61
2020,8,31,14,84.81,3.11,145.63,3.46
2020,8,31,15,84.79,2.77,147.57,3.16
2020,8,31,16,84.79,2.34,149.33,2.76
2020,8,31,17,84.82,1.74,150.67,2.35
2020,8,31,18,84.88,1.23,153.11,2.19
2020,8,31,19,84.94,1.15,158.99,2.09
2020,8,31,20,85.0,1.03,172.18,1.79
2020,8,31,21,85.05,0.9,194.64,1.45
2020,8,31,22,85.06,0.76,218.29,1.12
2020,8,31,23,85.04,0.73,238.19,1.07
2020,9,1,0,84.99,0.8,254.21,1.36
2020,9,1,1,84.95,0.8,261.0,1.66
2020,9,1,2,84.92,0.82,272.18,1.79
2020,9,1,3,84.92,0.88,287.47,1.92
2020,9,1,4,84.94,0.95,298.46,2.02
2020,9,1,5,84.96,1.01,304.55,2.1
2020,9,1,6,85.01,0.92,308.81,2.01
2020,9,1,7,85.07,0.53,240.05,1.11
2020,9,1,8,85.12,1.27,174.01,1.57
2020,9,1,9,85.13,2.02,162.41,2.29
2020,9,1,10,85.11,2.48,159.34,2.75
2020,9,1,11,85.05,2.81,158.64,3.08
2020,9,1,12,84.96,3.08,157.15,3.37
2020,9,1,13,84.86,3.24,156.09,3.58
2020,9,1,14,84.79,3.2,156.43,3.64
2020,9,1,15,84.75,3.01,156.9,3.53
2020,9,1,16,84.75,2.59,157.46,3.13
2020,9,1,17,84.79,1.91,155.32,2.56
2020,9,1,18,84.84,1.19,152.76,2.48
2020,9,1,19,84.89,1.18,154.62,2.68
2020,9,1,20,84.94,1.28,160.79,2.73
2020,9,1,21,85.0,1.11,171.07,2.1
2020,9,1,22,85.01,0.71,189.46,1.37
2020,9,1,23,84.97,0.57,227.2,0.98
2020,9,2,0,84.91,0.63,251.11,1.18
2020,9,2,1,84.84,0.67,254.51,1.16
2020,9,2,2,84.8,0.59,238.64,0.84
2020,9,2,3,84.79,0.55,203.63,0.86
2020,9,2,4,84.8,0.54,190.82,0.87
2020,9,2,5,84.84,0.36,203.2,0.54
2020,9,2,6,84.9,0.23,220.82,0.34
2020,9,2,7,84.96,0.65,188.33,0.69
2020,9,2,8,84.99,1.33,182.36,1.58
2020,9,2,9,84.98,1.86,175.18,2.1
2020,9,2,10,84.95,2.48,170.39,2.74
2020,9,2,11,84.89,2.98,164.98,3.3
2020,9,2,12,84.78,3.33,162.12,3.77
2020,9,2,13,84.68,3.58,159.55,4.16
2020,9,2,14,84.61,3.65,157.06,4.43
2020,9,2,15,84.57,3.55,155.13,4.43
2020,9,2,16,84.58,3.26,151.16,4.14
2020,9,2,17,84.62,2.66,144.44,3.61
2020,9,2,18,84.7,2.27,136.81,3.75
2020,9,2,19,84.79,2.54,135.0,4.22
2020,9,2,20,84.87,2.61,137.18,4.38
2020,9,2,21,84.93,2.19,138.18,3.82
2020,9,2,22,84.95,1.61,134.41,2.93
2020,9,2,23,84.91,1.17,127.94,2.18
2020,9,3,0,84.85,0.62,124.7,1.33
2020,9,3,1,84.79,0.27,126.87,0.38
2020,9,3,2,84.75,0.06,213.69,0.56
2020,9,3,3,84.75,0.5,309.92,1.4
2020,9,3,4,84.76,0.88,315.0,1.97
2020,9,3,5,84.78,1.01,318.44,2.12
2020,9,3,6,84.83,0.9,321.34,1.78
2020,9,3,7,84.89,0.63,207.2,1.06
2020,9,3,8,84.94,1.47,168.63,1.69
2020,9,3,9,84.95,2.01,157.41,2.18
2020,9,3,10,84.94,2.47,154.33,2.62
2020,9,3,11,84.89,2.85,152.73,3.03
2020,9,3,12,84.81,3.04,151.92,3.28
2020,9,3,13,84.73,3.06,151.34,3.36
2020,9,3,14,84.67,3.01,150.31,3.35
2020,9,3,15,84.64,2.86,149.52,3.25
2020,9,3,16,84.63,2.36,148.26,2.7
2020,9,3,17,84.67,1.48,147.74,1.83
2020,9,3,18,84.73,0.62,150.52,1.0
2020,9,3,19,84.8,0.19,204.44,0.27
2020,9,3,20,84.86,0.51,305.64,1.12
2020,9,3,21,84.91,0.92,318.45,2.07
2020,9,3,22,84.93,1.05,326.55,2.13
2020,9,3,23,84.91,0.87,333.9,1.72
2020,9,4,0,84.88,0.85,329.67,1.65
2020,9,4,1,84.86,1.28,324.46,2.22
2020,9,4,2,84.83,1.5,324.32,2.51
2020,9,4,3,84.83,1.48,326.81,2.37
2020,9,4,4,84.86,1.37,330.66,2.15
2020,9,4,5,84.9,1.3,332.05,2.03
2020,9,4,6,84.96,1.08,333.81,1.78
2020,9,4,7,85.02,0.34,7.94,0.38
2020,9,4,8,85.09,0.78,126.87,0.84
2020,9,4,9,85.1,1.51,134.16,1.58
2020,9,4,10,85.08,2.14,136.04,2.16
2020,9,4,11,85.01,2.57,134.51,2.62
2020,9,4,12,84.92,2.81,131.28,2.92
2020,9,4,13,84.84,2.88,129.61,3.06
2020,9,4,14,84.78,2.81,128.56,3.04
2020,9,4,15,84.75,2.55,127.4,2.82
2020,9,4,16,84.74,2.09,123.57,2.36
2020,9,4,17,84.78,1.32,117.93,1.68
2020,9,4,18,84.84,0.57,101.15,1.02
2020,9,4,19,84.92,0.51,80.25,0.83
2020,9,4,20,84.99,0.61,63.43,0.93
2020,9,4,21,85.04,0.6,49.24,1.12
2020,9,4,22,85.05,0.58,38.42,1.21
2020,9,4,23,85.02,0.52,48.65,1.04
2020,9,5,0,84.96,0.53,53.97,0.99
2020,9,5,1,84.91,0.5,43.11,0.92
2020,9,5,2,84.88,0.6,10.57,1.0
2020,9,5,3,84.87,0.71,354.98,1.15
2020,9,5,4,84.89,0.87,344.34,1.36
2020,9,5,5,84.92,0.93,342.33,1.39
2020,9,5,6,84.98,0.85,349.93,1.31
2020,9,5,7,85.06,0.51,52.43,0.86
2020,9,5,8,85.13,1.4,110.26,1.68
2020,9,5,9,85.15,2.41,121.89,2.75
2020,9,5,10,85.13,3.17,126.59,3.55
2020,9,5,11,85.07,3.41,129.34,3.78
2020,9,5,12,84.98,3.39,130.6,3.77
2020,9,5,13,84.88,3.3,131.64,3.68
2020,9,5,14,84.8,3.07,133.35,3.43
2020,9,5,15,84.76,2.68,133.94,3.02
2020,9,5,16,84.77,2.25,133.17,2.63
2020,9,5,17,84.81,1.54,134.38,2.17
2020,9,5,18,84.87,1.28,136.48,2.25
2020,9,5,19,84.95,1.3,137.19,2.21
2020,9,5,20,85.02,1.01,144.72,1.7
2020,9,5,21,85.05,0.69,168.18,1.07
2020,9,5,22,85.04,0.5,200.97,0.76
2020,9,5,23,84.98,0.42,213.69,0.83
2020,9,6,0,84.88,0.34,223.15,0.92
2020,9,6,1,84.79,0.3,265.49,0.96
2020,9,6,2,84.76,0.31,319.09,0.62
2020,9,6,3,84.8,0.42,25.14,0.59
2020,9,6,4,84.84,0.55,19.98,0.78
2020,9,6,5,84.85,0.68,339.9,0.96
2020,9,6,6,84.84,0.85,311.28,1.27
2020,9,6,7,84.86,0.22,294.78,0.45
2020,9,6,8,84.92,1.17,132.02,1.29
2020,9,6,9,84.95,1.64,139.25,1.62
2020,9,6,10,84.93,2.07,141.14,2.0
2020,9,6,11,84.87,2.62,140.94,2.65
2020,9,6,12,84.8,3.02,141.5,3.21
2020,9,6,13,84.71,3.23,141.58,3.54
2020,9,6,14,84.65,3.13,143.53,3.48
2020,9,6,15,84.62,2.79,146.75,3.13
2020,9,6,16,84.62,2.17,150.2,2.44
2020,9,6,17,84.63,1.3,156.21,1.74
2020,9,6,18,84.7,0.8,182.81,1.37
2020,9,6,19,84.77,0.75,206.03,1.24
2020,9,6,20,84.83,0.71,232.13,1.15
2020,9,6,21,84.87,0.76,255.68,1.19
2020,9,6,22,84.87,0.77,272.31,1.17
2020,9,6,23,84.84,0.85,294.44,1.29
2020,9,7,0,84.79,1.06,308.73,1.75
2020,9,7,1,84.7,1.29,308.61,2.11
2020,9,7,2,84.61,1.52,304.75,2.41
2020,9,7,3,84.56,1.73,304.7,2.78
2020,9,7,4,84.56,1.81,305.13,2.8
2020,9,7,5,84.6,1.83,304.23,2.72
2020,9,7,6,84.67,1.62,305.38,2.54
2020,9,7,7,84.76,0.7,315.0,0.98
2020,9,7,8,84.82,1.22,131.88,1.22
2020,9,7,9,84.82,2.09,135.15,2.09
2020,9,7,10,84.76,2.47,138.08,2.48
2020,9,7,11,84.7,2.7,138.88,2.76
2020,9,7,12,84.64,2.86,136.88,2.95
2020,9,7,13,84.57,3.05,132.82,3.26
2020,9,7,14,84.54,2.99,131.51,3.33
2020,9,7,15,84.53,2.64,132.13,2.98
2020,9,7,16,84.54,2.09,133.04,2.41
2020,9,7,17,84.57,1.27,135.75,1.71
2020,9,7,18,84.6,0.74,151.0,1.31
2020,9,7,19,84.65,0.55,158.5,0.89
2020,9,7,20,84.7,0.16,316.97,0.26
2020,9,7,21,84.73,0.73,325.97,1.41
2020,9,7,22,84.73,0.99,324.67,1.98
2020,9,7,23,84.7,1.08,328.96,2.05
2020,9,8,0,84.66,1.22,337.72,1.8
2020,9,8,1,84.62,1.0,355.98,1.39
2020,9,8,2,84.6,0.79,-0.0,1.04
2020,9,8,3,84.6,0.59,339.18,0.78
2020,9,8,4,84.64,0.6,311.33,0.84
2020,9,8,5,84.69,0.86,307.6,1.23
2020,9,8,6,84.76,1.16,320.19,1.83
2020,9,8,7,84.83,0.65,325.35,1.14
2020,9,8,8,84.88,0.57,168.07,0.43
2020,9,8,9,84.87,1.57,157.77,1.49
2020,9,8,10,84.84,2.22,152.53,2.24
2020,9,8,11,84.79,2.69,146.36,2.76
2020,9,8,12,84.72,2.98,140.64,3.11
2020,9,8,13,84.67,3.04,137.71,3.22
2020,9,8,14,84.63,2.83,136.34,3.07
2020,9,8,15,84.61,2.5,134.37,2.78
2020,9,8,16,84.61,1.84,135.17,2.06
2020,9,8,17,84.65,0.89,139.62,1.1
2020,9,8,18,84.71,0.14,146.31,0.31
2020,9,8,19,84.78,0.29,334.13,0.4
2020,9,8,20,84.85,0.66,331.93,1.04
2020,9,8,21,84.92,0.9,336.34,1.41
2020,9,8,22,84.93,0.93,339.89,1.38
2020,9,8,23,84.91,0.84,342.07,1.21
2020,9,9,0,84.86,0.75,330.48,1.07
2020,9,9,1,84.81,0.76,313.75,1.04
2020,9,9,2,84.78,0.89,302.86,1.22
2020,9,9,3,84.79,0.99,300.81,1.35
2020,9,9,4,84.84,0.94,301.05,1.22
2020,9,9,5,84.91,0.79,304.48,0.94
2020,9,9,6,84.97,0.6,312.88,0.73
2020,9,9,7,85.04,0.3,187.5,0.47
2020,9,9,8,85.1,1.48,162.81,1.75
2020,9,9,9,85.13,2.23,160.36,2.51
2020,9,9,10,85.12,2.45,160.99,2.65
2020,9,9,11,85.07,2.5,158.4,2.64
2020,9,9,12,85.01,2.62,156.04,2.75
2020,9,9,13,84.94,2.61,155.74,2.78
2020,9,9,14,84.89,2.37,156.48,2.54
2020,9,9,15,84.87,1.94,157.56,2.1
2020,9,9,16,84.86,1.4,159.44,1.54
2020,9,9,17,84.89,0.69,168.31,0.87
2020,9,9,18,84.93,0.34,262.06,1.09
2020,9,9,19,84.99,0.73,306.25,1.82
2020,9,9,20,85.05,0.96,321.27,2.1
2020,9,9,21,85.1,1.01,328.88,2.19
2020,9,9,22,85.1,1.05,331.15,2.26
2020,9,9,23,85.07,1.15,329.44,2.36
2020,9,10,0,85.02,1.54,325.75,2.56
2020,9,10,1,84.98,1.71,324.49,2.65
2020,9,10,2,84.96,1.74,324.88,2.66
2020,9,10,3,84.98,1.69,327.26,2.68
2020,9,10,4,85.01,1.65,328.71,2.7
2020,9,10,5,85.05,1.59,331.55,2.5
2020,9,10,6,85.08,1.37,336.07,2.24
2020,9,10,7,85.12,0.74,1.21,1.31
2020,9,10,8,85.16,0.84,96.4,0.96
2020,9,10,9,85.17,1.6,120.82,1.67
2020,9,10,10,85.14,2.3,129.08,2.4
2020,9,10,11,85.08,2.74,132.8,2.85
2020,9,10,12,84.99,3.06,135.73,3.24
2020,9,10,13,84.9,3.21,137.86,3.48
2020,9,10,14,84.82,3.16,139.51,3.52
2020,9,10,15,84.78,2.88,140.95,3.28
2020,9,10,16,84.77,2.32,141.7,2.69
2020,9,10,17,84.8,1.46,143.68,1.86
2020,9,10,18,84.85,0.59,146.31,0.92
2020,9,10,19,84.92,0.13,137.49,0.15
2020,9,10,20,84.98,0.22,334.36,0.37
2020,9,10,21,85.03,0.61,317.08,0.96
2020,9,10,22,85.02,0.78,311.35,1.15
2020,9,10,23,84.98,0.69,302.07,0.93
2020,9,11,0,84.92,0.6,277.5,0.81
2020,9,11,1,84.86,0.74,259.64,1.03
2020,9,11,2,84.84,0.93,257.84,1.36
2020,9,11,3,84.86,1.06,264.08,1.62
2020,9,11,4,84.88,1.16,271.16,1.82
2020,9,11,5,84.91,1.22,274.4,1.94
2020,9,11,6,84.94,1.1,276.52,1.82
2020,9,11,7,84.99,0.83,228.05,1.28
2020,9,11,8,85.04,1.35,179.67,1.58
2020,9,11,9,85.04,1.95,168.19,2.1
2020,9,11,10,84.99,2.38,162.99,2.52
2020,9,11,11,84.92,2.64,158.14,2.78
2020,9,11,12,84.85,2.91,154.05,3.1
2020,9,11,13,84.75,3.1,151.37,3.39
2020,9,11,14,84.67,3.08,148.69,3.48
2020,9,11,15,84.62,2.82,146.4,3.3
2020,9,11,16,84.62,2.29,145.55,2.73
2020,9,11,17,84.63,1.33,143.33,1.84
2020,9,11,18,84.67,0.74,151.53,1.24
2020,9,11,19,84.72,0.41,180.0,0.63
2020,9,11,20,84.77,0.37,270.0,0.75
2020,9,11,21,84.81,0.56,303.69,1.38
2020,9,11,22,84.81,0.72,311.48,1.67
2020,9,11,23,84.76,0.72,304.38,1.67
2020,9,12,0,84.68,0.86,301.23,1.86
2020,9,12,1,84.61,1.08,302.88,2.22
2020,9,12,2,84.58,1.27,311.02,2.56
2020,9,12,3,84.6,1.42,319.67,2.8
2020,9,12,4,84.64,1.66,321.89,2.85
2020,9,12,5,84.68,1.63,322.41,2.48
2020,9,12,6,84.73,1.22,331.62,1.9
2020,9,12,7,84.82,0.37,33.02,0.51
2020,9,12,8,84.89,1.2,131.82,1.14
2020,9,12,9,84.91,2.02,136.73,2.01
2020,9,12,10,84.9,2.59,138.67,2.68
2020,9,12,11,84.85,2.98,140.31,3.15
2020,9,12,12,84.77,3.13,140.87,3.35
2020,9,12,13,84.69,3.11,141.63,3.34
2020,9,12,14,84.62,2.92,142.39,3.17
2020,9,12,15,84.59,2.58,142.13,2.84
2020,9,12,16,84.61,2.16,139.56,2.42
2020,9,12,17,84.64,1.42,137.01,1.74
2020,9,12,18,84.71,0.7,137.73,1.05
2020,9,12,19,84.78,0.48,133.67,0.23
2020,9,12,20,84.85,0.18,90.0,0.56
2020,9,12,21,84.9,0.35,356.19,0.98
2020,9,12,22,84.91,0.61,339.02,1.26
2020,9,12,23,84.88,0.8,333.18,1.49
2020,9,13,0,84.83,0.81,325.55,1.45
2020,9,13,1,84.78,0.91,322.34,1.65
2020,9,13,2,84.75,0.93,325.24,1.66
2020,9,13,3,84.75,0.85,334.38,1.53
2020,9,13,4,84.77,0.82,351.25,1.55
2020,9,13,5,84.83,0.73,9.87,1.43
2020,9,13,6,84.88,0.58,15.52,1.17
2020,9,13,7,84.95,0.49,92.73,0.49
2020,9,13,8,85.02,1.32,128.29,1.49
2020,9,13,9,85.06,2.18,134.42,2.37
2020,9,13,10,85.06,2.65,134.05,2.85
2020,9,13,11,85.03,2.76,133.63,2.95
2020,9,13,12,84.96,2.86,134.56,3.05
2020,9,13,13,84.88,2.93,135.43,3.14
2020,9,13,14,84.82,2.78,135.45,3.02
2020,9,13,15,84.78,2.46,134.87,2.72
2020,9,13,16,84.77,1.89,137.18,2.06
2020,9,13,17,84.8,1.05,142.28,1.31
2020,9,13,18,84.86,0.31,169.82,0.44
2020,9,13,19,84.94,0.2,285.64,0.27
2020,9,13,20,85.0,0.48,318.99,0.61
2020,9,13,21,85.05,0.68,327.58,0.88
2020,9,13,22,85.06,0.71,342.76,0.9
2020,9,13,23,85.02,0.7,356.78,0.87
2020,9,14,0,84.97,0.66,2.73,0.81
2020,9,14,1,84.93,0.64,10.49,0.83
2020,9,14,2,84.93,0.76,8.3,1.01
2020,9,14,3,84.95,0.95,2.35,1.34
2020,9,14,4,84.99,1.1,352.62,1.76
2020,9,14,5,85.03,1.04,343.34,2.16
2020,9,14,6,85.08,1.11,336.7,2.37
2020,9,14,7,85.14,0.88,13.42,1.34
2020,9,14,8,85.19,1.26,88.22,1.62
2020,9,14,9,85.21,1.9,108.66,2.15
2020,9,14,10,85.21,2.5,116.32,2.75
2020,9,14,11,85.17,3.0,119.71,3.34
2020,9,14,12,85.09,3.14,122.31,3.53
2020,9,14,13,85.01,3.04,123.49,3.43
2020,9,14,14,84.95,2.87,124.47,3.29
2020,9,14,15,84.93,2.68,126.47,3.14
2020,9,14,16,84.94,2.42,132.39,2.92
2020,9,14,17,84.97,1.72,141.46,2.47
2020,9,14,18,85.02,1.18,158.69,2.45
2020,9,14,19,85.07,1.34,175.65,2.64
2020,9,14,20,85.11,1.16,193.2,2.3
2020,9,14,21,85.15,1.02,207.94,1.96
2020,9,14,22,85.14,0.82,231.93,1.56
2020,9,14,23,85.12,0.87,266.91,1.61
2020,9,15,0,85.05,1.09,288.43,1.95
2020,9,15,1,84.99,1.21,300.71,2.13
2020,9,15,2,84.95,1.2,311.05,2.05
2020,9,15,3,84.94,1.17,318.53,1.93
2020,9,15,4,84.95,1.3,319.4,2.08
2020,9,15,5,85.0,1.47,320.39,2.41
2020,9,15,6,85.05,1.44,323.38,2.57
2020,9,15,7,85.11,1.24,342.02,1.71
2020,9,15,8,85.16,0.87,51.58,1.07
2020,9,15,9,85.18,1.49,100.6,1.59
2020,9,15,10,85.16,2.12,115.25,2.14
2020,9,15,11,85.09,2.53,120.69,2.56
2020,9,15,12,84.99,2.78,125.74,2.86
2020,9,15,13,84.87,2.96,128.99,3.09
2020,9,15,14,84.8,2.92,132.73,3.16
2020,9,15,15,84.77,2.66,137.14,2.94
2020,9,15,16,84.78,2.24,140.37,2.59
2020,9,15,17,84.83,1.33,149.21,1.8
2020,9,15,18,84.89,0.53,169.85,0.88
2020,9,15,19,84.96,0.3,240.8,0.53
2020,9,15,20,85.0,0.53,288.17,0.85
2020,9,15,21,85.03,0.77,300.96,1.13
2020,9,15,22,85.02,0.92,301.38,1.24
2020,9,15,23,84.98,0.81,286.86,1.02
2020,9,16,0,84.92,0.77,273.47,0.97
2020,9,16,1,84.85,0.8,269.44,1.02
2020,9,16,2,84.8,0.89,268.49,1.15
2020,9,16,3,84.78,0.99,275.89,1.32
2020,9,16,4,84.79,1.05,287.76,1.45
2020,9,16,5,84.83,1.1,302.22,1.56
2020,9,16,6,84.89,1.06,309.32,1.54
2020,9,16,7,84.94,0.1,38.66,0.09
2020,9,16,8,84.98,1.3,131.35,1.3
2020,9,16,9,85.0,1.9,135.67,1.82
2020,9,16,10,84.97,2.24,138.4,2.13
2020,9,16,11,84.9,2.49,139.83,2.4
2020,9,16,12,84.79,2.72,140.47,2.7
2020,9,16,13,84.7,2.85,141.34,2.93
2020,9,16,14,84.63,2.91,141.75,3.11
2020,9,16,15,84.61,2.78,140.71,3.09
2020,9,16,16,84.64,2.46,137.19,2.88
2020,9,16,17,84.71,1.97,134.36,2.71
2020,9,16,18,84.79,1.71,135.0,2.76
2020,9,16,19,84.86,1.75,140.78,2.98
2020,9,16,20,84.91,1.76,147.3,3.04
2020,9,16,21,84.96,1.74,150.45,2.91
2020,9,16,22,84.98,1.34,151.34,2.21
2020,9,16,23,84.94,0.65,148.8,1.36
2020,9,17,0,84.87,0.14,146.31,0.15
2020,9,17,1,84.8,0.43,336.67,1.23
2020,9,17,2,84.74,0.99,335.85,2.32
2020,9,17,3,84.73,1.22,336.71,2.56
2020,9,17,4,84.75,1.15,336.75,2.3
2020,9,17,5,84.79,1.16,337.05,1.95
2020,9,17,6,84.84,1.06,338.75,1.64
2020,9,17,7,84.9,0.75,35.19,1.17
2020,9,17,8,84.94,1.48,98.82,1.75
2020,9,17,9,84.95,2.14,120.21,2.18
2020,9,17,10,84.94,2.53,126.34,2.46
2020,9,17,11,84.9,2.91,128.9,2.87
2020,9,17,12,84.82,3.12,130.23,3.16
2020,9,17,13,84.71,3.12,130.83,3.26
2020,9,17,14,84.64,2.9,130.85,3.15
2020,9,17,15,84.61,2.54,129.62,2.86
2020,9,17,16,84.61,2.17,125.63,2.59
2020,9,17,17,84.66,1.63,119.27,2.36
2020,9,17,18,84.73,1.11,115.48,2.42
2020,9,17,19,84.8,1.2,111.04,2.44
2020,9,17,20,84.86,1.21,105.29,2.25
2020,9,17,21,84.91,1.1,93.68,1.92
2020,9,17,22,84.92,0.88,76.58,1.45
2020,9,17,23,84.88,0.68,67.83,1.19
2020,9,18,0,84.8,0.58,33.48,1.34
2020,9,18,1,84.72,0.84,353.07,1.65
2020,9,18,2,84.68,1.05,343.18,1.85
2020,9,18,3,84.71,1.14,344.92,1.94
2020,9,18,4,84.75,1.18,341.81,1.98
2020,9,18,5,84.81,1.13,339.81,1.95
2020,9,18,6,84.88,0.92,349.26,1.59
2020,9,18,7,84.94,0.87,38.82,1.33
2020,9,18,8,84.98,1.45,87.84,1.74
2020,9,18,9,85.0,2.03,104.25,2.2
2020,9,18,10,84.98,2.53,115.38,2.62
2020,9,18,11,84.92,2.88,124.04,2.92
2020,9,18,12,84.84,3.05,129.19,3.11
2020,9,18,13,84.74,3.11,131.43,3.21
2020,9,18,14,84.66,3.04,132.09,3.25
2020,9,18,15,84.62,2.85,131.22,3.19
2020,9,18,16,84.62,2.49,132.71,2.94
2020,9,18,17,84.64,1.78,135.53,2.55
2020,9,18,18,84.69,1.33,137.14,2.54
2020,9,18,19,84.74,1.42,137.24,2.66
2020,9,18,20,84.79,1.4,136.35,2.72
2020,9,18,21,84.86,1.33,124.25,2.66
2020,9,18,22,84.9,1.19,109.63,2.38
2020,9,18,23,84.87,1.05,102.06,1.98
2020,9,19,0,84.82,0.84,106.24,1.5
2020,9,19,1,84.76,0.7,98.94,1.24
2020,9,19,2,84.73,0.5,78.34,1.0
2020,9,19,3,84.73,0.27,33.23,0.75
2020,9,19,4,84.75,0.19,333.43,0.6
2020,9,19,5,84.8,0.3,342.03,0.7
2020,9,19,6,84.87,0.43,4.16,0.78
2020,9,19,7,84.95,0.6,61.09,0.78
2020,9,19,8,85.0,0.96,105.62,0.92
2020,9,19,9,85.01,1.46,128.71,1.16
2020,9,19,10,84.98,2.01,132.95,1.73
2020,9,19,11,84.9,2.49,133.73,2.35
2020,9,19,12,84.82,2.79,133.18,2.83
2020,9,19,13,84.76,2.74,133.03,2.86
2020,9,19,14,84.7,2.6,133.66,2.76
2020,9,19,15,84.69,2.38,132.87,2.57
2020,9,19,16,84.7,2.07,132.86,2.26
2020,9,19,17,84.75,1.49,132.88,1.86
2020,9,19,18,84.82,0.76,137.49,1.43
2020,9,19,19,84.89,0.44,153.43,0.6
2020,9,19,20,84.95,0.26,215.13,0.76
2020,9,19,21,84.98,0.54,307.37,1.46
2020,9,19,22,84.97,0.82,332.95,1.96
2020,9,19,23,84.93,0.99,343.56,2.23
2020,9,20,0,84.86,1.06,345.86,2.28
2020,9,20,1,84.78,1.13,338.05,2.43
2020,9,20,2,84.73,1.31,327.92,2.78
2020,9,20,3,84.72,1.46,325.71,3.02
2020,9,20,4,84.75,1.48,327.32,3.04
2020,9,20,5,84.82,1.31,333.43,2.72
2020,9,20,6,84.9,0.97,344.05,2.16
2020,9,20,7,84.99,0.64,48.95,1.16
2020,9,20,8,85.06,1.41,100.19,1.76
2020,9,20,9,85.1,2.27,115.42,2.54
2020,9,20,10,85.08,2.75,119.85,3.04
2020,9,20,11,85.0,2.84,123.56,3.15
2020,9,20,12,84.92,2.8,125.24,3.07
2020,9,20,13,84.84,2.76,126.03,3.04
2020,9,20,14,84.79,2.59,126.18,2.9
2020,9,20,15,84.76,2.23,124.42,2.53
2020,9,20,16,84.77,1.64,117.3,1.9
2020,9,20,17,84.81,0.91,102.37,1.39
2020,9,20,18,84.89,0.67,76.45,1.46
2020,9,20,19,84.96,0.66,57.06,1.45
2020,9,20,20,85.01,0.58,32.41,1.4
2020,9,20,21,85.03,0.6,5.19,1.53
2020,9,20,22,85.01,0.72,340.97,1.77
2020,9,20,23,84.95,0.93,328.71,2.07
2020,9,21,0,84.88,1.16,328.77,2.44
2020,9,21,1,84.83,1.41,331.59,2.94
2020,9,21,2,84.8,1.51,332.9,3.14
2020,9,21,3,84.8,1.5,331.44,3.0
2020,9,21,4,84.83,1.4,329.58,2.68
2020,9,21,5,84.88,1.28,327.96,2.43
2020,9,21,6,84.93,1.03,332.46,2.01
2020,9,21,7,84.98,0.5,25.77,0.76
2020,9,21,8,85.03,1.26,116.57,1.41
2020,9,21,9,85.06,2.09,124.34,2.2
2020,9,21,10,85.05,2.61,125.98,2.74
2020,9,21,11,85.01,2.89,126.75,3.04
2020,9,21,12,84.94,2.93,128.28,3.09
