-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2013 through 12/31/2022 
Location: Latitude  4.6993   Longitude -73.5343 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2099.7 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS        MERRA-2 Surface Pressure (kPa) 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,PS,WS10M,WD10M,WS50M
2020,12,20,13,79.34,4.52,108.87,5.18
2020,12,20,14,79.27,4.42,108.21,5.16
2020,12,20,15,79.26,4.29,107.15,5.13
2020,12,20,16,79.28,3.84,106.07,4.79
2020,12,20,17,79.32,2.6,104.62,3.76
2020,12,20,18,79.37,2.1,98.97,3.09
2020,12,20,19,79.44,1.68,86.26,2.44
2020,12,20,20,79.51,1.08,67.89,1.75
2020,12,20,21,79.54,0.81,48.14,1.52
2020,12,20,22,79.55,0.92,41.92,1.7
2020,12,20,23,79.55,1.06,48.58,1.89
2020,12,21,0,79.5,1.14,64.84,2.04
2020,12,21,1,79.43,1.23,78.26,2.18
2020,12,21,2,79.38,1.29,86.19,2.29
2020,12,21,3,79.38,1.29,85.15,2.21
2020,12,21,4,79.45,1.27,68.0,2.02
2020,12,21,5,79.53,1.4,55.24,2.2
2020,12,21,6,79.6,1.36,63.43,2.16
2020,12,21,7,79.66,2.25,81.22,2.78
2020,12,21,8,79.69,3.36,86.4,4.01
2020,12,21,9,79.7,3.48,90.52,3.97
2020,12,21,10,79.67,3.49,93.59,3.92
2020,12,21,11,79.61,3.58,97.26,4.0
2020,12,21,12,79.52,3.72,99.56,4.17
2020,12,21,13,79.43,3.77,100.26,4.27
2020,12,21,14,79.37,3.68,99.9,4.23
2020,12,21,15,79.36,3.49,99.15,4.11
2020,12,21,16,79.39,3.21,99.23,3.92
2020,12,21,17,79.45,2.22,99.53,3.3
2020,12,21,18,79.53,1.8,94.74,2.91
2020,12,21,19,79.61,1.63,83.39,2.33
2020,12,21,20,79.67,1.28,72.9,1.9
2020,12,21,21,79.67,0.86,69.75,1.55
2020,12,21,22,79.64,0.65,73.1,1.22
2020,12,21,23,79.6,0.69,66.04,1.29
2020,12,22,0,79.57,1.06,65.7,1.91
2020,12,22,1,79.51,1.27,80.77,2.24
2020,12,22,2,79.44,1.31,97.55,2.33
2020,12,22,3,79.4,1.24,96.14,2.21
2020,12,22,4,79.42,1.16,91.92,2.11
2020,12,22,5,79.48,1.07,91.25,1.99
2020,12,22,6,79.58,1.02,94.4,1.82
2020,12,22,7,79.67,1.61,106.33,2.0
2020,12,22,8,79.73,2.12,94.87,2.67
2020,12,22,9,79.74,2.69,88.17,3.32
2020,12,22,10,79.7,3.16,90.99,3.79
2020,12,22,11,79.64,3.42,92.49,4.02
2020,12,22,12,79.54,3.61,93.85,4.21
2020,12,22,13,79.46,3.46,94.8,3.98
2020,12,22,14,79.41,3.04,96.65,3.48
2020,12,22,15,79.39,2.71,96.29,3.12
2020,12,22,16,79.39,2.46,93.64,2.91
2020,12,22,17,79.43,1.72,92.08,2.62
2020,12,22,18,79.48,1.24,86.4,2.35
2020,12,22,19,79.54,0.99,81.87,1.94
2020,12,22,20,79.57,0.74,85.14,1.38
2020,12,22,21,79.58,0.59,90.76,0.98
2020,12,22,22,79.58,0.55,86.73,0.85
2020,12,22,23,79.57,0.43,99.46,0.68
2020,12,23,0,79.51,0.39,129.37,0.64
2020,12,23,1,79.43,0.45,151.23,0.81
2020,12,23,2,79.38,0.57,164.81,1.05
2020,12,23,3,79.37,0.76,168.69,1.34
2020,12,23,4,79.39,0.82,167.41,1.45
2020,12,23,5,79.44,0.72,152.04,1.28
2020,12,23,6,79.5,0.66,119.58,1.2
2020,12,23,7,79.58,1.01,103.82,1.41
2020,12,23,8,79.64,1.69,91.33,2.28
2020,12,23,9,79.64,2.16,87.72,2.68
2020,12,23,10,79.6,2.38,89.06,2.86
2020,12,23,11,79.5,2.53,93.19,2.96
2020,12,23,12,79.39,2.51,99.67,2.92
2020,12,23,13,79.31,2.35,106.44,2.76
2020,12,23,14,79.25,2.18,110.39,2.62
2020,12,23,15,79.24,2.06,112.77,2.58
2020,12,23,16,79.26,1.91,110.8,2.49
2020,12,23,17,79.3,1.32,104.78,2.06
2020,12,23,18,79.35,0.82,99.28,1.61
2020,12,23,19,79.4,0.68,97.94,1.4
2020,12,23,20,79.44,0.62,100.89,1.31
2020,12,23,21,79.45,0.59,106.99,1.27
2020,12,23,22,79.45,0.67,94.65,1.35
2020,12,23,23,79.44,0.87,73.35,1.61
2020,12,24,0,79.4,1.14,71.57,2.07
2020,12,24,1,79.33,1.34,91.34,2.47
2020,12,24,2,79.27,1.41,110.04,2.7
2020,12,24,3,79.28,1.27,114.03,2.33
2020,12,24,4,79.34,1.0,115.37,1.59
2020,12,24,5,79.38,1.06,119.22,1.48
2020,12,24,6,79.44,1.21,108.79,1.8
2020,12,24,7,79.51,2.09,99.88,2.45
2020,12,24,8,79.56,2.73,90.49,3.23
2020,12,24,9,79.57,2.92,92.3,3.31
2020,12,24,10,79.55,2.87,97.18,3.13
2020,12,24,11,79.5,3.0,104.65,3.25
2020,12,24,12,79.42,3.17,110.75,3.48
2020,12,24,13,79.33,3.46,114.71,3.84
2020,12,24,14,79.27,3.64,117.17,4.13
2020,12,24,15,79.25,3.62,117.61,4.19
2020,12,24,16,79.27,3.3,116.75,3.95
2020,12,24,17,79.31,2.28,114.46,3.23
2020,12,24,18,79.37,1.43,111.51,2.73
2020,12,24,19,79.43,1.16,108.8,2.35
2020,12,24,20,79.48,1.01,105.76,1.96
2020,12,24,21,79.5,0.91,97.92,1.66
2020,12,24,22,79.48,0.73,88.78,1.31
2020,12,24,23,79.45,0.48,74.83,0.88
2020,12,25,0,79.4,0.37,39.81,0.72
2020,12,25,1,79.34,0.51,19.54,0.85
2020,12,25,2,79.28,0.7,7.68,1.07
2020,12,25,3,79.26,0.93,4.8,1.36
2020,12,25,4,79.28,1.11,8.93,1.63
2020,12,25,5,79.31,1.08,4.97,1.59
2020,12,25,6,79.39,0.69,0.65,0.97
2020,12,25,7,79.49,0.15,57.99,0.49
2020,12,25,8,79.55,0.72,113.52,1.03
2020,12,25,9,79.55,1.2,129.47,1.49
2020,12,25,10,79.5,1.39,141.84,1.66
2020,12,25,11,79.42,1.38,143.26,1.7
2020,12,25,12,79.32,1.26,129.21,1.65
2020,12,25,13,79.23,1.27,106.77,1.75
2020,12,25,14,79.16,1.34,89.66,1.87
2020,12,25,15,79.13,1.25,79.6,1.75
2020,12,25,16,79.15,1.06,79.85,1.45
2020,12,25,17,79.19,0.79,82.59,1.29
2020,12,25,18,79.25,0.57,82.97,1.23
2020,12,25,19,79.31,0.5,86.42,1.09
2020,12,25,20,79.37,0.36,85.03,0.75
2020,12,25,21,79.39,0.14,19.44,0.23
2020,12,25,22,79.38,0.48,306.3,0.95
2020,12,25,23,79.34,0.7,295.13,1.32
2020,12,26,0,79.27,0.69,291.32,1.32
2020,12,26,1,79.19,0.7,298.0,1.38
2020,12,26,2,79.15,0.67,307.93,1.22
2020,12,26,3,79.16,0.71,307.0,1.22
2020,12,26,4,79.21,0.75,301.88,1.28
2020,12,26,5,79.3,0.64,284.04,0.96
2020,12,26,6,79.38,0.43,229.4,0.71
2020,12,26,7,79.45,0.72,168.81,1.13
2020,12,26,8,79.48,0.98,144.41,1.29
2020,12,26,9,79.47,0.74,130.27,0.9
2020,12,26,10,79.43,0.42,128.99,0.46
2020,12,26,11,79.34,0.28,178.41,0.19
2020,12,26,12,79.24,0.37,229.27,0.27
2020,12,26,13,79.15,0.54,254.96,0.41
2020,12,26,14,79.09,0.63,271.43,0.5
2020,12,26,15,79.07,0.72,290.19,0.67
2020,12,26,16,79.09,0.91,295.91,0.96
2020,12,26,17,79.13,0.87,300.26,1.2
2020,12,26,18,79.19,0.85,302.23,1.55
2020,12,26,19,79.26,1.02,319.35,1.72
2020,12,26,20,79.32,1.23,334.41,1.9
2020,12,26,21,79.34,1.41,347.2,2.1
2020,12,26,22,79.34,1.45,354.14,2.09
2020,12,26,23,79.31,1.34,351.96,1.89
2020,12,27,0,79.25,1.11,341.18,1.49
2020,12,27,1,79.19,0.89,322.52,1.16
2020,12,27,2,79.15,0.77,308.84,1.02
2020,12,27,3,79.16,0.45,310.82,0.57
2020,12,27,4,79.19,0.24,297.41,0.29
2020,12,27,5,79.25,0.64,301.93,0.85
2020,12,27,6,79.32,0.87,302.55,1.3
2020,12,27,7,79.41,0.96,295.52,1.4
2020,12,27,8,79.46,1.27,313.01,1.81
2020,12,27,9,79.46,1.4,319.74,1.82
2020,12,27,10,79.42,1.17,318.53,1.65
2020,12,27,11,79.34,1.04,323.22,1.46
2020,12,27,12,79.25,0.87,340.59,1.1
2020,12,27,13,79.18,0.72,9.97,0.83
2020,12,27,14,79.15,0.67,45.94,0.84
2020,12,27,15,79.15,0.67,74.51,0.91
2020,12,27,16,79.18,0.71,95.08,0.93
2020,12,27,17,79.22,0.54,98.37,0.89
2020,12,27,18,79.28,0.43,95.19,0.92
2020,12,27,19,79.34,0.48,82.53,0.84
2020,12,27,20,79.4,0.46,30.47,0.67
2020,12,27,21,79.43,0.82,350.72,1.21
2020,12,27,22,79.43,1.01,350.17,1.51
2020,12,27,23,79.42,0.98,0.45,1.45
2020,12,28,0,79.39,1.01,8.44,1.47
2020,12,28,1,79.36,1.06,10.15,1.56
2020,12,28,2,79.34,1.02,14.14,1.46
2020,12,28,3,79.35,0.86,27.49,1.23
2020,12,28,4,79.38,0.66,41.19,0.93
2020,12,28,5,79.42,0.39,35.94,0.53
2020,12,28,6,79.47,0.23,333.43,0.25
2020,12,28,7,79.54,0.13,287.35,0.16
2020,12,28,8,79.59,0.43,129.81,0.71
2020,12,28,9,79.6,1.07,126.12,1.4
2020,12,28,10,79.57,1.47,127.23,1.84
2020,12,28,11,79.5,1.68,129.16,2.07
2020,12,28,12,79.42,1.8,133.06,2.2
2020,12,28,13,79.34,1.88,139.55,2.34
2020,12,28,14,79.29,1.9,145.07,2.4
2020,12,28,15,79.27,1.77,145.82,2.28
2020,12,28,16,79.3,1.42,147.09,1.84
2020,12,28,17,79.36,0.87,143.75,1.66
2020,12,28,18,79.44,0.89,135.36,1.89
2020,12,28,19,79.51,1.05,127.46,1.9
2020,12,28,20,79.57,0.97,117.8,1.67
2020,12,28,21,79.6,0.87,102.92,1.5
2020,12,28,22,79.61,0.96,89.53,1.63
2020,12,28,23,79.59,1.07,86.24,1.86
2020,12,29,0,79.53,1.07,82.05,1.91
2020,12,29,1,79.47,1.01,80.61,1.73
2020,12,29,2,79.43,0.87,78.08,1.39
2020,12,29,3,79.42,0.76,65.02,1.26
2020,12,29,4,79.43,0.69,48.21,1.27
2020,12,29,5,79.46,0.7,31.73,1.38
2020,12,29,6,79.5,0.65,27.18,1.45
2020,12,29,7,79.56,0.94,39.93,1.71
2020,12,29,8,79.6,1.4,58.71,1.81
2020,12,29,9,79.6,1.68,77.12,1.97
2020,12,29,10,79.57,1.67,93.76,1.82
2020,12,29,11,79.5,1.61,110.2,1.68
2020,12,29,12,79.41,1.75,122.98,1.86
2020,12,29,13,79.34,1.91,130.2,2.12
2020,12,29,14,79.28,1.95,133.54,2.23
2020,12,29,15,79.26,1.87,134.49,2.22
2020,12,29,16,79.28,1.79,129.68,2.26
2020,12,29,17,79.34,1.37,124.32,2.06
2020,12,29,18,79.4,0.93,118.73,1.9
2020,12,29,19,79.45,1.03,111.88,1.91
2020,12,29,20,79.49,1.0,108.15,1.98
2020,12,29,21,79.5,1.01,107.59,1.92
2020,12,29,22,79.48,1.05,112.2,1.8
2020,12,29,23,79.45,0.99,114.74,1.63
2020,12,30,0,79.39,0.65,108.87,1.02
2020,12,30,1,79.35,0.26,83.09,0.37
2020,12,30,2,79.32,0.15,353.99,0.21
2020,12,30,3,79.32,0.2,311.82,0.35
2020,12,30,4,79.34,0.1,292.62,0.22
2020,12,30,5,79.38,0.1,124.99,0.13
2020,12,30,6,79.44,0.33,116.57,0.48
2020,12,30,7,79.52,0.55,141.98,0.65
2020,12,30,8,79.57,0.92,124.23,1.18
2020,12,30,9,79.57,1.4,115.85,1.7
2020,12,30,10,79.54,1.67,114.29,1.99
2020,12,30,11,79.49,1.74,115.19,2.07
2020,12,30,12,79.41,1.76,116.57,2.13
2020,12,30,13,79.34,1.81,118.0,2.24
2020,12,30,14,79.27,1.88,117.2,2.35
2020,12,30,15,79.25,1.87,112.82,2.38
2020,12,30,16,79.27,1.68,109.87,2.15
2020,12,30,17,79.3,1.19,107.13,1.83
2020,12,30,18,79.34,0.77,106.42,1.72
2020,12,30,19,79.41,0.73,111.35,1.73
2020,12,30,20,79.46,0.7,120.3,1.59
2020,12,30,21,79.48,0.66,132.59,1.46
2020,12,30,22,79.46,0.7,142.74,1.51
2020,12,30,23,79.43,0.76,147.12,1.59
2020,12,31,0,79.38,0.77,146.95,1.55
2020,12,31,1,79.33,0.76,142.54,1.5
2020,12,31,2,79.3,0.78,134.59,1.56
2020,12,31,3,79.3,0.73,123.69,1.5
2020,12,31,4,79.33,0.55,113.63,1.13
2020,12,31,5,79.39,0.46,95.91,1.03
2020,12,31,6,79.46,0.57,86.08,1.28
2020,12,31,7,79.55,1.33,84.62,1.93
2020,12,31,8,79.6,2.3,90.58,3.07
2020,12,31,9,79.6,2.79,99.67,3.43
2020,12,31,10,79.57,2.82,105.73,3.25
2020,12,31,11,79.5,2.7,109.8,3.07
2020,12,31,12,79.4,2.64,112.62,3.07
2020,12,31,13,79.31,2.61,114.95,3.13
2020,12,31,14,79.25,2.48,115.92,3.11
2020,12,31,15,79.25,2.36,115.46,3.07
2020,12,31,16,79.28,2.19,113.55,2.89
2020,12,31,17,79.33,1.74,109.41,2.68
2020,12,31,18,79.4,1.29,105.47,2.66
2020,12,31,19,79.47,1.18,105.32,2.66
2020,12,31,20,79.53,1.19,107.13,2.74
2020,12,31,21,79.56,1.18,109.27,2.61
2020,12,31,22,79.56,1.07,110.56,2.13
2020,12,31,23,79.55,0.97,102.13,1.86
2021,1,1,0,79.5,0.92,97.79,1.8
2021,1,1,1,79.46,1.16,83.79,2.24
2021,1,1,2,79.44,1.29,75.96,2.4
2021,1,1,3,79.45,1.45,74.1,2.62
2021,1,1,4,79.47,1.48,70.22,2.58
2021,1,1,5,79.52,1.27,65.32,2.23
2021,1,1,6,79.59,1.14,69.08,1.81
2021,1,1,7,79.68,1.93,84.43,2.36
2021,1,1,8,79.74,2.84,94.1,3.38
2021,1,1,9,79.75,3.13,100.64,3.54
2021,1,1,10,79.72,3.32,103.06,3.71
2021,1,1,11,79.66,3.65,104.13,4.07
2021,1,1,12,79.56,3.86,105.02,4.32
2021,1,1,13,79.47,3.98,105.26,4.5
2021,1,1,14,79.4,3.95,104.89,4.55
2021,1,1,15,79.39,3.8,103.55,4.5
2021,1,1,16,79.42,3.42,101.85,4.18
2021,1,1,17,79.48,2.5,100.61,3.57
2021,1,1,18,79.55,1.82,98.13,3.45
2021,1,1,19,79.63,1.73,95.97,3.28
2021,1,1,20,79.68,1.63,94.4,3.05
2021,1,1,21,79.68,1.57,93.13,2.86
2021,1,1,22,79.66,1.61,93.06,2.86
2021,1,1,23,79.61,1.66,95.15,2.98
2021,1,2,0,79.53,1.66,97.59,3.06
2021,1,2,1,79.47,1.58,99.65,3.0
2021,1,2,2,79.45,1.67,95.9,3.28
2021,1,2,3,79.46,1.7,95.55,3.26
2021,1,2,4,79.5,1.55,97.8,2.86
2021,1,2,5,79.57,1.58,99.37,2.92
2021,1,2,6,79.63,1.88,102.94,3.21
2021,1,2,7,79.69,3.01,105.33,3.75
2021,1,2,8,79.72,3.65,100.73,4.34
2021,1,2,9,79.72,3.76,101.01,4.24
2021,1,2,10,79.69,4.0,104.93,4.4
2021,1,2,11,79.63,4.31,109.06,4.67
2021,1,2,12,79.55,4.42,112.12,4.79
2021,1,2,13,79.47,4.31,113.87,4.68
2021,1,2,14,79.41,4.03,114.53,4.44
2021,1,2,15,79.41,3.57,114.27,4.02
2021,1,2,16,79.44,2.99,111.13,3.52
2021,1,2,17,79.48,2.08,107.96,2.84
2021,1,2,18,79.53,1.56,106.53,2.78
2021,1,2,19,79.58,1.57,110.42,2.93
2021,1,2,20,79.6,1.69,112.89,3.12
2021,1,2,21,79.61,1.67,106.06,3.06
2021,1,2,22,79.62,1.42,95.99,2.68
2021,1,2,23,79.59,1.11,97.28,2.0
2021,1,3,0,79.52,0.84,108.43,1.24
2021,1,3,1,79.45,0.76,116.3,0.87
2021,1,3,2,79.41,0.78,112.23,1.12
2021,1,3,3,79.42,0.85,100.59,1.61
2021,1,3,4,79.46,1.04,90.86,2.13
2021,1,3,5,79.51,1.21,88.15,2.54
2021,1,3,6,79.56,1.57,88.86,3.06
2021,1,3,7,79.61,2.54,94.06,3.37
2021,1,3,8,79.64,3.28,92.6,4.19
2021,1,3,9,79.63,3.8,90.83,4.69
2021,1,3,10,79.58,3.54,94.68,4.16
2021,1,3,11,79.51,2.99,101.6,3.45
2021,1,3,12,79.42,2.45,108.61,2.83
2021,1,3,13,79.33,2.06,116.27,2.45
2021,1,3,14,79.28,1.82,123.83,2.28
2021,1,3,15,79.26,1.65,127.3,2.17
2021,1,3,16,79.28,1.35,123.41,1.88
2021,1,3,17,79.31,0.99,116.16,1.63
2021,1,3,18,79.37,0.67,103.55,1.66
2021,1,3,19,79.43,0.7,91.93,1.7
2021,1,3,20,79.48,0.62,78.41,1.48
2021,1,3,21,79.48,0.58,65.17,1.24
2021,1,3,22,79.48,0.54,57.46,1.11
2021,1,3,23,79.44,0.38,75.68,0.77
2021,1,4,0,79.37,0.28,124.59,0.29
2021,1,4,1,79.3,0.43,166.22,0.3
2021,1,4,2,79.24,0.39,184.57,0.45
2021,1,4,3,79.24,0.25,157.52,0.39
2021,1,4,4,79.28,0.36,122.66,0.59
2021,1,4,5,79.35,0.41,108.78,0.64
2021,1,4,6,79.44,0.48,99.31,0.79
2021,1,4,7,79.51,0.94,108.89,1.18
2021,1,4,8,79.55,1.53,108.16,1.88
2021,1,4,9,79.55,1.94,112.02,2.26
2021,1,4,10,79.51,1.81,112.26,1.97
2021,1,4,11,79.45,1.36,112.72,1.4
2021,1,4,12,79.36,0.78,117.33,0.8
2021,1,4,13,79.28,0.58,130.6,0.68
2021,1,4,14,79.23,0.6,137.63,0.81
2021,1,4,15,79.23,0.74,131.99,1.04
2021,1,4,16,79.25,0.88,132.48,1.23
2021,1,4,17,79.29,0.94,125.15,1.5
2021,1,4,18,79.33,0.83,115.6,1.75
2021,1,4,19,79.39,0.83,112.2,1.78
2021,1,4,20,79.44,0.72,114.9,1.33
2021,1,4,21,79.46,0.56,117.65,0.84
2021,1,4,22,79.45,0.5,110.97,0.67
2021,1,4,23,79.42,0.57,95.48,0.85
2021,1,5,0,79.37,0.69,82.79,1.09
2021,1,5,1,79.32,0.82,71.74,1.36
2021,1,5,2,79.28,0.98,52.13,1.6
2021,1,5,3,79.28,1.11,40.73,1.81
2021,1,5,4,79.32,1.1,33.13,1.74
2021,1,5,5,79.39,0.99,30.81,1.5
2021,1,5,6,79.46,0.98,47.91,1.42
2021,1,5,7,79.52,1.34,71.67,1.78
2021,1,5,8,79.56,1.69,84.69,2.06
2021,1,5,9,79.55,1.81,100.19,2.01
2021,1,5,10,79.52,1.72,109.67,1.82
2021,1,5,11,79.45,1.6,114.19,1.73
2021,1,5,12,79.35,1.75,117.71,1.97
2021,1,5,13,79.26,2.14,118.06,2.55
2021,1,5,14,79.2,2.55,116.17,3.09
2021,1,5,15,79.2,2.64,116.11,3.29
2021,1,5,16,79.25,2.39,115.81,3.07
2021,1,5,17,79.3,1.8,110.09,2.58
2021,1,5,18,79.36,1.37,97.53,1.99
2021,1,5,19,79.44,0.89,69.5,1.36
2021,1,5,20,79.5,0.76,26.3,1.19
2021,1,5,21,79.53,0.8,5.04,1.24
2021,1,5,22,79.53,0.81,355.01,1.24
2021,1,5,23,79.5,0.86,349.0,1.27
2021,1,6,0,79.44,0.95,352.0,1.35
2021,1,6,1,79.38,0.93,8.2,1.27
2021,1,6,2,79.34,0.86,34.27,1.18
2021,1,6,3,79.35,0.87,60.9,1.25
2021,1,6,4,79.39,0.82,77.29,1.21
2021,1,6,5,79.46,0.63,76.31,0.94
2021,1,6,6,79.53,0.46,54.69,0.68
2021,1,6,7,79.6,0.56,77.91,0.68
2021,1,6,8,79.64,0.89,94.05,1.1
2021,1,6,9,79.65,1.46,103.59,1.68
2021,1,6,10,79.63,1.96,108.87,2.18
2021,1,6,11,79.57,2.3,112.74,2.55
2021,1,6,12,79.49,2.59,116.72,2.91
2021,1,6,13,79.41,2.87,119.84,3.3
2021,1,6,14,79.36,3.06,119.38,3.6
2021,1,6,15,79.36,3.05,115.65,3.68
2021,1,6,16,79.39,2.71,109.9,3.32
2021,1,6,17,79.45,1.92,104.38,2.64
2021,1,6,18,79.52,1.32,99.52,2.19
2021,1,6,19,79.59,1.12,84.41,1.96
2021,1,6,20,79.63,0.88,61.39,1.59
2021,1,6,21,79.65,0.71,41.42,1.32
2021,1,6,22,79.64,0.65,29.66,1.14
2021,1,6,23,79.61,0.55,32.35,0.88
2021,1,7,0,79.54,0.4,45.0,0.65
2021,1,7,1,79.47,0.35,75.96,0.64
2021,1,7,2,79.44,0.54,105.83,0.98
2021,1,7,3,79.46,0.89,117.69,1.5
2021,1,7,4,79.49,0.94,114.01,1.71
2021,1,7,5,79.55,0.94,100.09,1.84
2021,1,7,6,79.62,1.15,91.95,2.16
2021,1,7,7,79.72,2.23,94.21,2.91
2021,1,7,8,79.79,2.77,89.35,3.31
2021,1,7,9,79.8,3.03,88.97,3.51
2021,1,7,10,79.77,3.45,94.68,3.91
2021,1,7,11,79.71,3.65,100.47,4.08
2021,1,7,12,79.62,3.72,104.21,4.11
2021,1,7,13,79.52,3.66,106.38,4.05
2021,1,7,14,79.46,3.5,107.26,3.91
2021,1,7,15,79.44,3.25,105.64,3.65
2021,1,7,16,79.47,2.71,100.99,3.12
2021,1,7,17,79.52,1.68,92.13,2.32
2021,1,7,18,79.57,1.07,79.1,1.84
2021,1,7,19,79.63,0.92,61.7,1.63
2021,1,7,20,79.67,0.86,50.53,1.52
2021,1,7,21,79.7,0.85,49.11,1.46
2021,1,7,22,79.69,0.85,53.24,1.46
2021,1,7,23,79.65,0.89,59.38,1.5
2021,1,8,0,79.57,0.94,62.37,1.52
2021,1,8,1,79.49,1.0,56.19,1.57
2021,1,8,2,79.46,1.09,45.29,1.7
2021,1,8,3,79.46,1.09,38.92,1.68
2021,1,8,4,79.48,0.99,45.64,1.47
2021,1,8,5,79.51,0.93,63.43,1.39
2021,1,8,6,79.58,0.97,79.32,1.49
2021,1,8,7,79.69,1.46,92.45,1.64
2021,1,8,8,79.77,1.86,91.93,2.1
2021,1,8,9,79.77,2.34,92.11,2.63
2021,1,8,10,79.74,2.87,93.91,3.24
2021,1,8,11,79.68,3.23,98.91,3.61
2021,1,8,12,79.59,3.49,103.6,3.91
2021,1,8,13,79.51,3.6,105.33,4.1
2021,1,8,14,79.46,3.58,105.58,4.13
2021,1,8,15,79.46,3.39,104.8,3.97
2021,1,8,16,79.49,2.89,102.65,3.49
2021,1,8,17,79.53,1.86,101.12,2.63
2021,1,8,18,79.57,1.31,96.87,2.17
2021,1,8,19,79.62,1.05,90.42,1.71
2021,1,8,20,79.66,0.81,89.45,1.28
2021,1,8,21,79.68,0.8,88.89,1.21
2021,1,8,22,79.68,0.92,81.73,1.53
2021,1,8,23,79.66,1.04,78.69,1.72
2021,1,9,0,79.59,1.0,72.27,1.66
2021,1,9,1,79.52,0.99,70.71,1.67
2021,1,9,2,79.47,1.06,71.57,1.91
2021,1,9,3,79.46,1.22,73.65,2.26
2021,1,9,4,79.48,1.25,75.53,2.26
2021,1,9,5,79.53,1.2,70.97,2.21
2021,1,9,6,79.62,1.37,68.87,2.31
2021,1,9,7,79.72,2.08,78.52,2.63
2021,1,9,8,79.78,2.52,79.84,2.97
2021,1,9,9,79.79,2.91,84.92,3.35
2021,1,9,10,79.75,3.41,89.87,3.87
2021,1,9,11,79.68,3.76,94.29,4.2
2021,1,9,12,79.6,3.97,98.61,4.41
2021,1,9,13,79.52,3.91,101.76,4.33
2021,1,9,14,79.46,3.64,102.66,4.06
2021,1,9,15,79.44,3.23,101.01,3.66
2021,1,9,16,79.46,2.73,97.39,3.2
2021,1,9,17,79.5,1.73,90.52,2.43
2021,1,9,18,79.55,1.15,68.13,1.96
2021,1,9,19,79.6,1.11,49.0,1.96
2021,1,9,20,79.63,1.07,47.36,2.17
2021,1,9,21,79.63,0.96,44.01,1.95
2021,1,9,22,79.62,0.97,45.33,1.81
2021,1,9,23,79.59,1.14,51.95,2.04
2021,1,10,0,79.54,1.26,53.34,2.23
2021,1,10,1,79.49,1.34,41.94,2.24
2021,1,10,2,79.48,1.33,36.67,2.09
2021,1,10,3,79.5,1.27,45.0,1.91
2021,1,10,4,79.54,1.16,54.6,1.71
2021,1,10,5,79.59,1.18,68.69,1.78
2021,1,10,6,79.65,1.41,82.68,2.18
2021,1,10,7,79.72,2.37,100.24,2.78
2021,1,10,8,79.76,3.42,102.42,4.06
2021,1,10,9,79.75,4.32,101.9,5.02
2021,1,10,10,79.71,4.66,103.87,5.3
2021,1,10,11,79.65,4.73,105.5,5.29
2021,1,10,12,79.57,4.75,106.62,5.29
2021,1,10,13,79.5,4.8,107.64,5.36
2021,1,10,14,79.44,4.67,107.83,5.3
2021,1,10,15,79.43,4.34,106.19,5.0
2021,1,10,16,79.44,3.71,103.16,4.37
2021,1,10,17,79.48,2.4,99.0,3.35
2021,1,10,18,79.53,1.7,92.36,2.99
2021,1,10,19,79.6,1.79,84.49,3.13
2021,1,10,20,79.64,1.76,76.89,2.88
2021,1,10,21,79.65,1.7,71.48,2.63
2021,1,10,22,79.65,1.45,64.54,2.41
2021,1,10,23,79.63,1.25,55.91,2.27
2021,1,11,0,79.58,1.15,49.4,2.1
2021,1,11,1,79.51,1.02,47.79,1.83
2021,1,11,2,79.48,1.03,44.69,1.71
2021,1,11,3,79.48,1.07,48.85,1.65
2021,1,11,4,79.52,1.18,59.69,1.88
2021,1,11,5,79.58,1.37,67.1,2.19
2021,1,11,6,79.65,1.55,75.4,2.58
2021,1,11,7,79.73,2.7,91.33,3.48
2021,1,11,8,79.78,3.7,91.09,4.48
2021,1,11,9,79.78,4.45,93.83,5.23
2021,1,11,10,79.74,4.84,97.04,5.56
2021,1,11,11,79.68,4.94,97.36,5.63
2021,1,11,12,79.6,4.81,96.62,5.47
2021,1,11,13,79.53,4.58,96.66,5.22
2021,1,11,14,79.47,4.24,97.19,4.89
2021,1,11,15,79.45,3.83,96.91,4.51
2021,1,11,16,79.47,3.28,94.92,3.99
2021,1,11,17,79.5,2.04,95.27,3.05
2021,1,11,18,79.56,1.56,92.3,2.85
2021,1,11,19,79.62,1.66,90.0,2.81
2021,1,11,20,79.68,1.63,91.1,2.66
2021,1,11,21,79.71,1.64,94.38,2.63
2021,1,11,22,79.71,1.47,99.16,2.32
2021,1,11,23,79.67,1.29,102.94,2.26
2021,1,12,0,79.6,1.23,101.31,2.27
2021,1,12,1,79.53,1.33,94.37,2.59
2021,1,12,2,79.49,1.5,87.91,2.91
2021,1,12,3,79.5,1.76,82.87,3.33
2021,1,12,4,79.53,1.97,80.87,3.47
2021,1,12,5,79.58,2.06,79.07,3.32
2021,1,12,6,79.65,2.08,79.41,2.96
